fpr,tpr
0.000000,0.106349
0.000000,0.107143
0.000000,0.107937
0.000000,0.108730
0.000000,0.109524
0.000000,0.110317
0.000000,0.111111
0.000000,0.111905
0.000000,0.112698
0.000000,0.113492
0.000000,0.114286
0.000000,0.115079
0.000000,0.115873
0.000000,0.116667
0.000000,0.117460
0.000000,0.118254
0.000000,0.119048
0.000000,0.119841
0.000000,0.120635
0.000000,0.121429
0.000000,0.122222
0.000000,0.123016
0.000000,0.123810
0.000000,0.124603
0.000000,0.125397
0.000000,0.126190
0.000000,0.126984
0.000000,0.127778
0.000000,0.128571
0.000000,0.129365
0.000000,0.130159
0.000000,0.130952
0.000000,0.131746
0.000000,0.132540
0.000000,0.133333
0.000000,0.134127
0.000000,0.134921
0.000000,0.135714
0.000000,0.136508
0.000000,0.137302
0.000000,0.138095
0.000000,0.138889
0.000000,0.139683
0.000000,0.140476
0.000000,0.141270
0.000000,0.142063
0.000000,0.142857
0.000000,0.143651
0.000000,0.144444
0.000000,0.145238
0.000000,0.146032
0.000000,0.146825
0.000000,0.147619
0.000000,0.148413
0.000000,0.149206
0.000000,0.150000
0.000000,0.150794
0.000000,0.151587
0.000000,0.152381
0.000000,0.153175
0.000000,0.153968
0.000000,0.154762
0.000000,0.155556
0.000000,0.156349
0.000000,0.157143
0.000000,0.157937
0.000000,0.158730
0.000000,0.159524
0.000000,0.160317
0.000000,0.161111
0.000000,0.161905
0.000000,0.162698
0.000000,0.163492
0.000000,0.164286
0.000000,0.165079
0.000000,0.165873
0.000000,0.166667
0.000000,0.167460
0.000000,0.168254
0.000000,0.169048
0.000000,0.169841
0.000000,0.170635
0.000000,0.171429
0.000000,0.172222
0.000000,0.173016
0.000000,0.173810
0.000000,0.174603
0.000000,0.175397
0.000000,0.176190
0.000000,0.176984
0.000000,0.177778
0.000000,0.178571
0.000000,0.179365
0.000000,0.180159
0.000000,0.180952
0.000000,0.181746
0.000000,0.182540
0.000000,0.183333
0.000000,0.184127
0.000000,0.184921
0.000000,0.185714
0.000000,0.186508
0.000000,0.187302
0.000000,0.188095
0.000000,0.188889
0.000000,0.189683
0.000000,0.190476
0.000000,0.191270
0.000000,0.192063
0.000000,0.192857
0.000000,0.193651
0.000000,0.194444
0.000000,0.195238
0.000000,0.196032
0.000000,0.196825
0.000000,0.197619
0.000000,0.198413
0.000000,0.199206
0.000000,0.200000
0.000000,0.200794
0.000000,0.201587
0.000000,0.202381
0.000000,0.203175
0.000000,0.203968
0.000000,0.204762
0.000000,0.205556
0.000000,0.206349
0.000000,0.207143
0.000000,0.207937
0.000000,0.208730
0.000000,0.209524
0.000000,0.210317
0.000000,0.211111
0.000000,0.211905
0.000000,0.212698
0.000000,0.213492
0.000000,0.214286
0.000000,0.215079
0.000000,0.215873
0.000000,0.216667
0.000000,0.217460
0.000000,0.218254
0.000000,0.219048
0.000000,0.219841
0.000000,0.220635
0.000000,0.221429
0.000000,0.222222
0.000000,0.223016
0.000000,0.223810
0.000000,0.224603
0.000000,0.225397
0.000000,0.226190
0.000000,0.226984
0.000000,0.227778
0.000000,0.228571
0.000000,0.229365
0.000000,0.230159
0.000000,0.230952
0.000000,0.231746
0.000000,0.232540
0.000000,0.233333
0.000000,0.234127
0.000000,0.234921
0.000000,0.235714
0.000000,0.236508
0.000000,0.237302
0.000000,0.238095
0.000000,0.238889
0.000000,0.239683
0.000000,0.240476
0.000000,0.241270
0.000000,0.242063
0.000000,0.242857
0.000000,0.243651
0.000000,0.244444
0.000000,0.245238
0.000000,0.246032
0.000000,0.246825
0.000000,0.247619
0.000000,0.248413
0.000000,0.249206
0.000000,0.250000
0.000000,0.250794
0.000000,0.251587
0.000000,0.252381
0.000000,0.253175
0.000000,0.253968
0.000000,0.254762
0.000000,0.255556
0.000000,0.256349
0.000000,0.257143
0.000000,0.257937
0.000000,0.258730
0.000000,0.259524
0.000000,0.260317
0.000000,0.261111
0.000000,0.261905
0.000000,0.262698
0.000000,0.263492
0.000000,0.264286
0.000000,0.265079
0.000000,0.265873
0.000000,0.266667
0.000000,0.267460
0.000000,0.268254
0.000000,0.269048
0.000000,0.269841
0.000000,0.270635
0.000000,0.271429
0.000000,0.272222
0.000000,0.273016
0.000000,0.273810
0.000000,0.274603
0.000000,0.275397
0.000000,0.276190
0.000000,0.276984
0.000000,0.277778
0.000000,0.278571
0.000000,0.279365
0.000000,0.280159
0.000000,0.280952
0.000000,0.281746
0.000000,0.282540
0.000000,0.283333
0.000000,0.284127
0.000000,0.284921
0.000000,0.285714
0.000000,0.286508
0.000000,0.287302
0.000000,0.288095
0.000000,0.288889
0.000000,0.289683
0.000000,0.290476
0.000000,0.291270
0.000000,0.292063
0.000000,0.292857
0.000000,0.293651
0.000000,0.294444
0.000000,0.295238
0.000000,0.296032
0.000000,0.296825
0.000000,0.297619
0.000000,0.298413
0.000000,0.299206
0.000000,0.300000
0.000000,0.300794
0.000000,0.301587
0.000000,0.302381
0.000000,0.303175
0.000000,0.303968
0.000000,0.304762
0.000000,0.305556
0.000000,0.306349
0.000000,0.307143
0.000000,0.307937
0.000000,0.308730
0.000000,0.309524
0.000000,0.310317
0.000000,0.311111
0.000000,0.311905
0.000000,0.312698
0.000000,0.313492
0.000000,0.314286
0.000000,0.315079
0.000000,0.315873
0.000000,0.316667
0.000000,0.317460
0.000000,0.318254
0.000000,0.319048
0.000000,0.319841
0.000000,0.320635
0.000000,0.321429
0.000000,0.322222
0.000000,0.323016
0.000000,0.323810
0.000000,0.324603
0.000000,0.325397
0.000000,0.326190
0.000000,0.326984
0.000000,0.327778
0.000000,0.328571
0.000000,0.329365
0.000000,0.330159
0.000000,0.330952
0.000000,0.331746
0.000000,0.332540
0.000000,0.333333
0.000000,0.334127
0.000000,0.334921
0.000000,0.335714
0.000000,0.336508
0.000000,0.337302
0.000000,0.338095
0.000000,0.338889
0.000000,0.339683
0.000000,0.340476
0.000000,0.341270
0.000000,0.342063
0.000000,0.342857
0.000000,0.343651
0.000000,0.344444
0.000000,0.345238
0.000000,0.346032
0.000000,0.346825
0.000000,0.347619
0.000000,0.348413
0.000000,0.349206
0.000000,0.350000
0.000000,0.350794
0.000000,0.351587
0.000000,0.352381
0.000000,0.353175
0.000000,0.353968
0.000000,0.354762
0.000000,0.355556
0.000000,0.356349
0.000000,0.357143
0.000000,0.357937
0.000000,0.358730
0.000000,0.359524
0.000000,0.360317
0.000000,0.361111
0.000000,0.361905
0.000000,0.362698
0.000000,0.363492
0.000000,0.364286
0.000000,0.365079
0.000000,0.365873
0.000000,0.366667
0.000000,0.367460
0.000000,0.368254
0.000000,0.369048
0.000000,0.369841
0.000000,0.370635
0.000000,0.371429
0.000000,0.372222
0.000000,0.373016
0.000000,0.373810
0.000000,0.374603
0.000000,0.375397
0.000000,0.376190
0.000000,0.376984
0.000000,0.377778
0.000000,0.378571
0.000000,0.379365
0.000000,0.380159
0.000000,0.380952
0.000000,0.381746
0.000000,0.382540
0.000000,0.383333
0.000000,0.384127
0.000000,0.384921
0.000000,0.385714
0.000000,0.386508
0.000000,0.387302
0.000000,0.388095
0.000000,0.388889
0.000000,0.389683
0.000000,0.390476
0.000000,0.391270
0.000000,0.392063
0.000000,0.392857
0.000000,0.393651
0.000000,0.394444
0.000000,0.395238
0.000000,0.396032
0.000000,0.396825
0.000000,0.397619
0.000000,0.398413
0.000000,0.399206
0.000000,0.400000
0.000000,0.400794
0.000000,0.401587
0.000000,0.402381
0.000000,0.403175
0.000000,0.403968
0.000000,0.404762
0.000000,0.405556
0.000000,0.406349
0.000000,0.407143
0.000000,0.407937
0.000000,0.408730
0.000000,0.409524
0.000000,0.410317
0.000000,0.411111
0.000000,0.411905
0.000000,0.412698
0.000000,0.413492
0.000000,0.414286
0.000000,0.415079
0.000000,0.415873
0.000000,0.416667
0.000000,0.417460
0.000000,0.418254
0.000000,0.419048
0.000000,0.419841
0.000000,0.420635
0.000000,0.421429
0.000000,0.422222
0.000000,0.423016
0.000000,0.423810
0.000000,0.424603
0.000000,0.425397
0.000000,0.426190
0.000000,0.426984
0.000000,0.427778
0.000000,0.428571
0.000000,0.429365
0.000000,0.430159
0.000000,0.430952
0.000000,0.431746
0.000000,0.432540
0.000000,0.433333
0.000000,0.434127
0.000000,0.434921
0.000000,0.435714
0.000000,0.436508
0.000000,0.437302
0.000000,0.438095
0.000000,0.438889
0.000000,0.439683
0.000000,0.440476
0.000000,0.441270
0.000000,0.442063
0.000000,0.442857
0.000000,0.443651
0.000000,0.444444
0.000000,0.445238
0.000000,0.446032
0.000000,0.446825
0.000000,0.447619
0.000000,0.448413
0.000000,0.449206
0.000000,0.450000
0.000000,0.450794
0.000000,0.451587
0.000000,0.452381
0.000000,0.453175
0.000000,0.453968
0.000000,0.454762
0.000000,0.455556
0.000000,0.456349
0.000000,0.457143
0.000000,0.457937
0.000000,0.458730
0.000000,0.459524
0.000000,0.460317
0.000000,0.461111
0.000000,0.461905
0.000000,0.462698
0.000000,0.463492
0.000000,0.464286
0.000000,0.465079
0.000000,0.465873
0.000000,0.466667
0.000000,0.467460
0.000000,0.468254
0.000000,0.469048
0.000000,0.469841
0.000000,0.470635
0.000000,0.471429
0.000000,0.472222
0.000000,0.473016
0.000000,0.473810
0.000000,0.474603
0.000000,0.475397
0.000000,0.476190
0.000000,0.476984
0.000000,0.477778
0.000000,0.478571
0.000000,0.479365
0.000000,0.480159
0.000000,0.480952
0.000000,0.481746
0.000000,0.482540
0.000000,0.483333
0.000000,0.484127
0.000000,0.484921
0.000000,0.485714
0.000000,0.486508
0.000000,0.487302
0.000000,0.488095
0.000000,0.488889
0.000000,0.489683
0.000000,0.490476
0.000000,0.491270
0.000000,0.492063
0.000000,0.492857
0.000000,0.493651
0.000000,0.494444
0.000000,0.495238
0.000000,0.496032
0.000000,0.496825
0.000000,0.497619
0.000000,0.498413
0.000000,0.499206
0.000000,0.500000
0.000000,0.500794
0.000000,0.501587
0.000000,0.502381
0.000000,0.503175
0.000000,0.503968
0.000000,0.504762
0.000000,0.505556
0.000000,0.506349
0.000000,0.507143
0.000000,0.507937
0.000000,0.508730
0.000000,0.509524
0.000000,0.510317
0.000000,0.511111
0.000000,0.511905
0.000000,0.512698
0.000000,0.513492
0.000000,0.514286
0.000000,0.515079
0.000000,0.515873
0.000000,0.516667
0.000000,0.517460
0.000000,0.518254
0.000000,0.519048
0.000000,0.519841
0.000000,0.520635
0.000000,0.521429
0.000000,0.522222
0.000000,0.523016
0.000000,0.523810
0.000000,0.524603
0.000000,0.525397
0.000000,0.526190
0.000000,0.526984
0.000000,0.527778
0.000000,0.528571
0.000000,0.529365
0.000000,0.530159
0.000000,0.530952
0.000000,0.531746
0.000000,0.532540
0.000000,0.533333
0.000000,0.534127
0.000000,0.534921
0.000000,0.535714
0.000000,0.536508
0.000000,0.537302
0.000000,0.538095
0.000000,0.538889
0.000000,0.539683
0.000000,0.540476
0.000000,0.541270
0.000000,0.542063
0.000000,0.542857
0.000000,0.543651
0.000000,0.544444
0.000000,0.545238
0.000000,0.546032
0.000000,0.546825
0.000000,0.547619
0.000000,0.548413
0.000000,0.549206
0.000000,0.550000
0.000000,0.550794
0.000000,0.551587
0.000000,0.552381
0.000000,0.553175
0.000000,0.553968
0.000000,0.554762
0.000000,0.555556
0.000000,0.556349
0.000000,0.557143
0.000000,0.557937
0.000000,0.558730
0.000000,0.559524
0.000000,0.560317
0.000000,0.561111
0.000000,0.561905
0.000000,0.562698
0.000000,0.563492
0.000000,0.564286
0.000000,0.565079
0.000000,0.565873
0.000000,0.566667
0.000000,0.567460
0.000000,0.568254
0.000000,0.569048
0.000000,0.569841
0.000000,0.570635
0.000000,0.571429
0.000000,0.572222
0.000000,0.573016
0.000000,0.573810
0.000000,0.574603
0.000000,0.575397
0.000000,0.576190
0.000000,0.576984
0.000000,0.577778
0.000000,0.578571
0.000000,0.579365
0.000000,0.580159
0.000000,0.580952
0.000190,0.580952
0.000190,0.581746
0.000190,0.582540
0.000190,0.583333
0.000190,0.584127
0.000190,0.584921
0.000190,0.585714
0.000190,0.586508
0.000190,0.587302
0.000380,0.587302
0.000380,0.588095
0.000380,0.588889
0.000380,0.589683
0.000571,0.589683
0.000571,0.590476
0.000761,0.590476
0.000761,0.591270
0.000761,0.592063
0.000761,0.592857
0.000761,0.593651
0.000761,0.594444
0.000761,0.595238
0.000761,0.596032
0.000761,0.596825
0.000761,0.597619
0.000761,0.598413
0.000761,0.599206
0.000761,0.600000
0.000761,0.600794
0.000761,0.601587
0.000761,0.602381
0.000761,0.603175
0.000951,0.603175
0.000951,0.603968
0.000951,0.604762
0.000951,0.605556
0.000951,0.606349
0.000951,0.607143
0.000951,0.607937
0.000951,0.608730
0.000951,0.609524
0.000951,0.610317
0.000951,0.611111
0.000951,0.611905
0.000951,0.612698
0.000951,0.613492
0.000951,0.614286
0.000951,0.615079
0.000951,0.615873
0.000951,0.616667
0.000951,0.617460
0.000951,0.618254
0.000951,0.619048
0.000951,0.619841
0.000951,0.620635
0.000951,0.621429
0.000951,0.622222
0.000951,0.623016
0.000951,0.623810
0.000951,0.624603
0.001141,0.624603
0.001332,0.624603
0.001332,0.625397
0.001522,0.625397
0.001522,0.626190
0.001522,0.626984
0.001522,0.627778
0.001522,0.628571
0.001522,0.629365
0.001522,0.630159
0.001522,0.630952
0.001522,0.631746
0.001522,0.632540
0.001522,0.633333
0.001522,0.634127
0.001712,0.634127
0.001902,0.634127
0.001902,0.634921
0.001902,0.635714
0.001902,0.636508
0.002092,0.636508
0.002092,0.637302
0.002283,0.637302
0.002473,0.637302
0.002473,0.638095
0.002663,0.638095
0.002663,0.638889
0.002663,0.639683
0.002663,0.640476
0.002663,0.641270
0.002663,0.642063
0.002663,0.642857
0.002663,0.643651
0.002663,0.644444
0.002663,0.645238
0.002663,0.646032
0.002663,0.646825
0.002663,0.647619
0.002663,0.648413
0.002663,0.649206
0.002853,0.649206
0.002853,0.650000
0.002853,0.650794
0.002853,0.651587
0.002853,0.652381
0.002853,0.653175
0.002853,0.653968
0.002853,0.654762
0.002853,0.655556
0.002853,0.656349
0.002853,0.657143
0.003044,0.657143
0.003044,0.657937
0.003044,0.658730
0.003044,0.659524
0.003234,0.659524
0.003234,0.660317
0.003234,0.661111
0.003234,0.661905
0.003234,0.662698
0.003234,0.663492
0.003234,0.664286
0.003234,0.665079
0.003234,0.665873
0.003424,0.665873
0.003614,0.665873
0.003804,0.665873
0.003804,0.666667
0.003804,0.667460
0.003804,0.668254
0.003804,0.669048
0.003995,0.669048
0.004185,0.669048
0.004375,0.669048
0.004375,0.669841
0.004565,0.669841
0.004756,0.669841
0.004756,0.670635
0.004946,0.670635
0.004946,0.671429
0.005136,0.671429
0.005326,0.671429
0.005326,0.672222
0.005326,0.673016
0.005516,0.673016
0.005516,0.673810
0.005707,0.673810
0.005897,0.673810
0.005897,0.674603
0.005897,0.675397
0.005897,0.676190
0.005897,0.676984
0.005897,0.677778
0.006087,0.677778
0.006087,0.678571
0.006277,0.678571
0.006277,0.679365
0.006468,0.679365
0.006468,0.680159
0.006658,0.680159
0.006658,0.680952
0.006848,0.680952
0.007038,0.680952
0.007228,0.680952
0.007419,0.680952
0.007419,0.681746
0.007419,0.682540
0.007419,0.683333
0.007419,0.684127
0.007419,0.684921
0.007609,0.684921
0.007799,0.684921
0.007799,0.685714
0.007989,0.685714
0.007989,0.686508
0.007989,0.687302
0.008180,0.687302
0.008370,0.687302
0.008370,0.688095
0.008560,0.688095
0.008750,0.688095
0.008940,0.688095
0.008940,0.688889
0.009131,0.688889
0.009131,0.689683
0.009321,0.689683
0.009511,0.689683
0.009511,0.690476
0.009511,0.691270
0.009701,0.691270
0.009701,0.692063
0.009701,0.692857
0.009892,0.692857
0.010082,0.692857
0.010272,0.692857
0.010462,0.692857
0.010462,0.693651
0.010652,0.693651
0.010843,0.693651
0.010843,0.694444
0.011033,0.694444
0.011223,0.694444
0.011413,0.694444
0.011413,0.695238
0.011413,0.696032
0.011413,0.696825
0.011604,0.696825
0.011794,0.696825
0.011984,0.696825
0.012174,0.696825
0.012364,0.696825
0.012364,0.697619
0.012555,0.697619
0.012745,0.697619
0.012745,0.698413
0.012745,0.699206
0.012935,0.699206
0.012935,0.700000
0.013125,0.700000
0.013316,0.700000
0.013506,0.700000
0.013696,0.700000
0.013886,0.700000
0.014076,0.700000
0.014267,0.700000
0.014457,0.700000
0.014647,0.700000
0.014837,0.700000
0.015028,0.700000
0.015218,0.700000
0.015218,0.700794
0.015408,0.700794
0.015598,0.700794
0.015598,0.701587
0.015788,0.701587
0.015979,0.701587
0.016169,0.701587
0.016169,0.702381
0.016359,0.702381
0.016549,0.702381
0.016740,0.702381
0.016930,0.702381
0.017120,0.702381
0.017310,0.702381
0.017310,0.703175
0.017500,0.703175
0.017500,0.703968
0.017691,0.703968
0.017881,0.703968
0.018071,0.703968
0.018261,0.703968
0.018452,0.703968
0.018642,0.703968
0.018832,0.703968
0.018832,0.704762
0.019022,0.704762
0.019022,0.705556
0.019212,0.705556
0.019403,0.705556
0.019593,0.705556
0.019783,0.705556
0.019973,0.705556
0.020164,0.705556
0.020354,0.705556
0.020544,0.705556
0.020734,0.705556
0.020924,0.705556
0.021115,0.705556
0.021305,0.705556
0.021495,0.705556
0.021685,0.705556
0.021876,0.705556
0.022066,0.705556
0.022256,0.705556
0.022256,0.706349
0.022446,0.706349
0.022636,0.706349
0.022636,0.707143
0.022827,0.707143
0.023017,0.707143
0.023207,0.707143
0.023397,0.707143
0.023588,0.707143
0.023778,0.707143
0.023778,0.707937
0.023778,0.708730
0.023968,0.708730
0.024158,0.708730
0.024348,0.708730
0.024539,0.708730
0.024729,0.708730
0.024919,0.708730
0.025109,0.708730
0.025300,0.708730
0.025300,0.709524
0.025300,0.710317
0.025490,0.710317
0.025680,0.710317
0.025870,0.710317
0.026060,0.710317
0.026060,0.711111
0.026251,0.711111
0.026441,0.711111
0.026631,0.711111
0.026631,0.711905
0.026821,0.711905
0.027012,0.711905
0.027202,0.711905
0.027392,0.711905
0.027392,0.712698
0.027582,0.712698
0.027772,0.712698
0.027963,0.712698
0.028153,0.712698
0.028343,0.712698
0.028533,0.712698
0.028724,0.712698
0.028914,0.712698
0.028914,0.713492
0.029104,0.713492
0.029294,0.713492
0.029484,0.713492
0.029675,0.713492
0.029865,0.713492
0.030055,0.713492
0.030245,0.713492
0.030436,0.713492
0.030626,0.713492
0.030626,0.714286
0.030816,0.714286
0.030816,0.715079
0.030816,0.715873
0.030816,0.716667
0.031006,0.716667
0.031196,0.716667
0.031387,0.716667
0.031577,0.716667
0.031767,0.716667
0.031957,0.716667
0.032148,0.716667
0.032338,0.716667
0.032338,0.717460
0.032528,0.717460
0.032718,0.717460
0.032909,0.717460
0.033099,0.717460
0.033099,0.718254
0.033289,0.718254
0.033289,0.719048
0.033479,0.719048
0.033669,0.719048
0.033860,0.719048
0.034050,0.719048
0.034240,0.719048
0.034240,0.719841
0.034240,0.720635
0.034240,0.721429
0.034240,0.722222
0.034430,0.722222
0.034621,0.722222
0.034811,0.722222
0.034811,0.723016
0.035001,0.723016
0.035191,0.723016
0.035381,0.723016
0.035381,0.723810
0.035381,0.724603
0.035381,0.725397
0.035572,0.725397
0.035762,0.725397
0.035952,0.725397
0.036142,0.725397
0.036333,0.725397
0.036523,0.725397
0.036713,0.725397
0.036903,0.725397
0.037093,0.725397
0.037284,0.725397
0.037474,0.725397
0.037664,0.725397
0.037854,0.725397
0.038045,0.725397
0.038235,0.725397
0.038425,0.725397
0.038615,0.725397
0.038805,0.725397
0.038996,0.725397
0.039186,0.725397
0.039376,0.725397
0.039566,0.725397
0.039757,0.725397
0.039947,0.725397
0.040137,0.725397
0.040327,0.725397
0.040517,0.725397
0.040708,0.725397
0.040898,0.725397
0.041088,0.725397
0.041278,0.725397
0.041278,0.726190
0.041469,0.726190
0.041659,0.726190
0.041849,0.726190
0.042039,0.726190
0.042229,0.726190
0.042420,0.726190
0.042610,0.726190
0.042800,0.726190
0.042990,0.726190
0.043181,0.726190
0.043371,0.726190
0.043371,0.726984
0.043371,0.727778
0.043561,0.727778
0.043751,0.727778
0.043751,0.728571
0.043941,0.728571
0.044132,0.728571
0.044322,0.728571
0.044322,0.729365
0.044512,0.729365
0.044702,0.729365
0.044893,0.729365
0.045083,0.729365
0.045273,0.729365
0.045463,0.729365
0.045463,0.730159
0.045653,0.730159
0.045844,0.730159
0.046034,0.730159
0.046224,0.730159
0.046414,0.730159
0.046605,0.730159
0.046795,0.730159
0.046985,0.730159
0.047175,0.730159
0.047365,0.730159
0.047556,0.730159
0.047746,0.730159
0.047936,0.730159
0.048126,0.730159
0.048317,0.730159
0.048507,0.730159
0.048507,0.730952
0.048697,0.730952
0.048887,0.730952
0.049077,0.730952
0.049268,0.730952
0.049458,0.730952
0.049648,0.730952
0.049838,0.730952
0.049838,0.731746
0.050029,0.731746
0.050029,0.732540
0.050219,0.732540
0.050409,0.732540
0.050599,0.732540
0.050789,0.732540
0.050980,0.732540
0.051170,0.732540
0.051360,0.732540
0.051550,0.732540
0.051741,0.732540
0.051931,0.732540
0.052121,0.732540
0.052311,0.732540
0.052501,0.732540
0.052692,0.732540
0.052692,0.733333
0.052882,0.733333
0.053072,0.733333
0.053262,0.733333
0.053262,0.734127
0.053453,0.734127
0.053643,0.734127
0.053833,0.734127
0.054023,0.734127
0.054213,0.734127
0.054404,0.734127
0.054594,0.734127
0.054594,0.734921
0.054784,0.734921
0.054974,0.734921
0.055165,0.734921
0.055165,0.735714
0.055355,0.735714
0.055545,0.735714
0.055735,0.735714
0.055925,0.735714
0.056116,0.735714
0.056306,0.735714
0.056496,0.735714
0.056686,0.735714
0.056877,0.735714
0.057067,0.735714
0.057257,0.735714
0.057447,0.735714
0.057447,0.736508
0.057637,0.736508
0.057828,0.736508
0.057828,0.737302
0.058018,0.737302
0.058208,0.737302
0.058208,0.738095
0.058398,0.738095
0.058398,0.738889
0.058398,0.739683
0.058589,0.739683
0.058779,0.739683
0.058969,0.739683
0.059159,0.739683
0.059349,0.739683
0.059540,0.739683
0.059730,0.739683
0.059920,0.739683
0.060110,0.739683
0.060301,0.739683
0.060491,0.739683
0.060681,0.739683
0.060681,0.740476
0.060871,0.740476
0.061061,0.740476
0.061252,0.740476
0.061442,0.740476
0.061442,0.741270
0.061632,0.741270
0.061822,0.741270
0.062013,0.741270
0.062203,0.741270
0.062203,0.742063
0.062203,0.742857
0.062393,0.742857
0.062583,0.742857
0.062773,0.742857
0.062964,0.742857
0.063154,0.742857
0.063344,0.742857
0.063534,0.742857
0.063725,0.742857
0.063915,0.742857
0.064105,0.742857
0.064295,0.742857
0.064485,0.742857
0.064676,0.742857
0.064866,0.742857
0.065056,0.742857
0.065056,0.743651
0.065246,0.743651
0.065437,0.743651
0.065627,0.743651
0.065817,0.743651
0.066007,0.743651
0.066197,0.743651
0.066388,0.743651
0.066578,0.743651
0.066768,0.743651
0.066958,0.743651
0.067149,0.743651
0.067339,0.743651
0.067529,0.743651
0.067719,0.743651
0.067909,0.743651
0.068100,0.743651
0.068290,0.743651
0.068480,0.743651
0.068670,0.743651
0.068861,0.743651
0.069051,0.743651
0.069051,0.744444
0.069051,0.745238
0.069051,0.746032
0.069241,0.746032
0.069431,0.746032
0.069621,0.746032
0.069812,0.746032
0.070002,0.746032
0.070192,0.746032
0.070382,0.746032
0.070573,0.746032
0.070763,0.746032
0.070763,0.746825
0.070953,0.746825
0.071143,0.746825
0.071333,0.746825
0.071524,0.746825
0.071714,0.746825
0.071904,0.746825
0.071904,0.747619
0.071904,0.748413
0.072094,0.748413
0.072285,0.748413
0.072475,0.748413
0.072665,0.748413
0.072855,0.748413
0.073045,0.748413
0.073236,0.748413
0.073426,0.748413
0.073616,0.748413
0.073806,0.748413
0.073997,0.748413
0.074187,0.748413
0.074377,0.748413
0.074567,0.748413
0.074757,0.748413
0.074948,0.748413
0.075138,0.748413
0.075328,0.748413
0.075518,0.748413
0.075709,0.748413
0.075899,0.748413
0.075899,0.749206
0.076089,0.749206
0.076279,0.749206
0.076469,0.749206
0.076660,0.749206
0.076850,0.749206
0.077040,0.749206
0.077040,0.750000
0.077230,0.750000
0.077421,0.750000
0.077611,0.750000
0.077801,0.750000
0.077991,0.750000
0.078181,0.750000
0.078372,0.750000
0.078562,0.750000
0.078562,0.750794
0.078752,0.750794
0.078942,0.750794
0.078942,0.751587
0.079133,0.751587
0.079323,0.751587
0.079513,0.751587
0.079703,0.751587
0.079703,0.752381
0.079893,0.752381
0.080084,0.752381
0.080274,0.752381
0.080464,0.752381
0.080464,0.753175
0.080654,0.753175
0.080845,0.753175
0.080845,0.753968
0.081035,0.753968
0.081225,0.753968
0.081415,0.753968
0.081605,0.753968
0.081796,0.753968
0.081796,0.754762
0.081986,0.754762
0.082176,0.754762
0.082176,0.755556
0.082366,0.755556
0.082366,0.756349
0.082557,0.756349
0.082557,0.757143
0.082747,0.757143
0.082937,0.757143
0.083127,0.757143
0.083317,0.757143
0.083508,0.757143
0.083698,0.757143
0.083888,0.757143
0.084078,0.757143
0.084269,0.757143
